date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-08-08 19:57:33,Alistair_Pitts,,0,4,8,"It's #PodRevDay and here's my review of @blackhistory777 on @Podchaser @PodRevDay ",,@blackhistory777 @Podchaser @PodRevDay,#PodRevDay,1292188219661000705,https://twitter.com/Alistair_Pitts/status/1292188219661000705
2020-08-08 19:51:03,stephfuccio,,0,2,15,"One of my fav things about seeing all the @podchaser reviews on @podrevday is seeing all the pod logos. I am dreaming up new ones for my pods so this is scroll heaven right now. The color, the images, the joy! @PodRevDay",,@Podchaser @PodRevDay @PodRevDay,,1292186584201269248,https://twitter.com/stephfuccio/status/1292186584201269248
2020-08-08 19:47:15,PublicNoticeLLC,,4,0,2,"Just left a review for @HighNicePod! The premise is so interesting, I'm over here like #PodRevDay ",,@HighNicePod,#PodRevDay,1292185626905731074,https://twitter.com/PublicNoticeLLC/status/1292185626905731074
2020-08-08 19:45:51,TheHunterBishop,,0,1,3,"It's #PodRevDay so I'm sharing and reviewing the best gaming podcast on the market. @heavilypix is the podcast that shows the true power of gaming, how it can lift us when we're down &amp; teach us lessons no other media can. If you're a gamer it's must listen",,@heavilypix,#PodRevDay,1292185272378105864,https://twitter.com/TheHunterBishop/status/1292185272378105864
2020-08-08 19:44:09,SparkPodCon,,0,1,1,"it is @PodRevDay! can’t wait to leave to some podcast reviews!!",,@PodRevDay,,1292184846224297984,https://twitter.com/SparkPodCon/status/1292184846224297984
2020-08-08 19:20:41,enchantedpod,,2,2,5,"Currently listening to and reviewing @CelticMythsPod, @nsfwactualplay, and @PopOHolics for #PodRevDay. Who are your new favorites?",,@CelticMythsPod @NSFWActualPlay @PopOHolics,#PodRevDay,1292178940677693442,https://twitter.com/enchantedpod/status/1292178940677693442
2020-08-08 19:19:16,OracleofDusk,,1,1,1,"I actually listened to this Analog(ue) the other day, but because it's #PodRevDay I might as well make a review today. 9: My Shoes Are A Bit Dusty on @Podchaser",,@Podchaser,#PodRevDay,1292178581674692608,https://twitter.com/OracleofDusk/status/1292178581674692608
2020-07-22 16:38:32,BiobridgesH2020,,0,0,3,"Biobridges braucht Ihre Antworten. Nehmen Sie an der Umfrage teil: “Erfassung des Verbraucherbewusstseins für biobasierte Produkte” Bis Oktober.",,,,1285977538955808768,https://twitter.com/BiobridgesH2020/status/1285977538955808768
2020-08-08 19:18:38,themenasaur,,0,5,12,"Check out my review of @OnceUponAGene on @Podchaser #PodRevDay I can't speak on my mother's behalf, but I know that she's talked often about long nights in the NICU, and then in intensive care throughout my early years. Having allies is so important. ",,@OnceUponAGene @Podchaser,#PodRevDay,1292178424937709571,https://twitter.com/themenasaur/status/1292178424937709571
2020-08-08 19:12:45,RealMFresh,,0,1,2,"It's #PodRevDay which means it's the day where we all share podcasts for each other to review. Here's a great one with a very sexy host. #podcast #Applepodcasts #popculture",,,#PodRevDay #podcast #Applepodcasts #popculture,1292176945430528001,https://twitter.com/RealMFresh/status/1292176945430528001
2020-08-08 19:00:31,TSFTMpod,,0,4,5,"Another review, this time for @AssortedGoodsPC. #PodRevDay Check out our review of Assorted Goods on @Podchaser",,@AssortedGoodsPC @Podchaser,#PodRevDay,1292173863728615425,https://twitter.com/TSFTMpod/status/1292173863728615425
2020-08-08 18:57:00,OnceUponAGene,,1,3,8,"@MathewPassy is doing important work by highlighting Podcasters who podcast for a cause! @Podchaser @causepods #PodRevDay ",,@MathewPassy @Podchaser @causepods,#PodRevDay,1292172980861014016,https://twitter.com/OnceUponAGene/status/1292172980861014016
2020-08-08 18:56:43,Infectious_Pod,PodRevDay,0,0,1,"We threw out a bunch of @Podchaser reviews earlier today. #PodRevDay",,@Podchaser,#PodRevDay,1292172908408774656,https://twitter.com/Infectious_Pod/status/1292172908408774656
2020-08-08 18:55:19,JennaSpinelle,,0,3,8,"Another podcast I’ve been enjoying lately - She Votes! from @wmnmedia. A great history of suffrage through a feminist lens. https://podcasts.apple.com/us/podcast/she-votes/id1523079598?i=1000487170167 #PodRevDay",,@wmnmedia,#PodRevDay,1292172557521649664,https://twitter.com/JennaSpinelle/status/1292172557521649664
2020-08-08 18:49:17,OnceUponAGene,,1,4,7," Put a Shrimp On It | A Barbie Movie Fan Podcast on @Podchaser @themenasaur #PodRevDay ",,@Podchaser @themenasaur,#PodRevDay,1292171037384179713,https://twitter.com/OnceUponAGene/status/1292171037384179713
2020-08-08 18:44:53,themenasaur,TheHunterBishop,0,1,1,"PodRevDay is a giving, not asking day! Share reviews of shows you love with the tag, but don't promo your show.",,,,1292169929844830208,https://twitter.com/themenasaur/status/1292169929844830208
2020-08-08 18:43:51,DungeonDadsPod,IronBoundChest,1,1,4,"We would love one here: https://www.podchaser.com/dungeondads Also, we left yours there some time ago, may have been your first, based on your excellent first interview . But still listening and loving the show. Too early for #PodRevDay? https://www.podchaser.com/podcasts/the-iron-bound-chest-1314821/reviews/34061",,,#PodRevDay,1292169669227421696,https://twitter.com/DungeonDadsPod/status/1292169669227421696
2020-08-08 18:43:42,themenasaur,SistersWhoScene,0,1,1,"PodRevDay is a giving, not asking day! Share reviews of shows /you/ love using the tag.",,,,1292169633571786753,https://twitter.com/themenasaur/status/1292169633571786753
2020-08-08 18:41:09,themenasaur,PopOHolics,1,1,2,"PodRevDay is a giving, not an asking day! Review-swapping like this can happen other days, today is one just to share reviews of the podcasts /you/ love.",,,,1292168990320721920,https://twitter.com/themenasaur/status/1292168990320721920
2020-08-08 18:39:48,PopOHolics,FitVeritas,1,1,2,"#PodRevDay ",,,#PodRevDay,1292168651773280256,https://twitter.com/PopOHolics/status/1292168651773280256
2020-08-08 18:38:47,truepopoholic,PopOHolics,0,0,1,"#PodRevDay ",,,#PodRevDay,1292168394557464576,https://twitter.com/truepopoholic/status/1292168394557464576
2020-08-08 18:35:34,DishPodcast,,1,1,8,"It’s #PodRevDay! On the 8th of every month podcasters everywhere get all hyped up and ask for reviews! If you enjoy a show, whether it is about animal facts like @JusttheZooofUs or 4 black millennial women chatting like @bmwpodcast, please rate and review them!",,@JusttheZooofUs @bmwpodcast,#PodRevDay,1292167584511533056,https://twitter.com/DishPodcast/status/1292167584511533056
2020-08-08 18:32:44,OnceUponAGene,,1,1,6,"Check out my review of Improbable Developments on @Podchaser @K_SalemOaks #raredisease #PodRevDay ",,@Podchaser @K_SalemOaks,#raredisease #PodRevDay,1292166873560150016,https://twitter.com/OnceUponAGene/status/1292166873560150016
2020-08-08 18:26:59,capunderstands,,1,4,6,"Did another review on #PodRevDay and this time for the brilliant people over at @geeknerdpod - now with a new logo to boot! Check them out for great content! #podcastHQ #podnation #podcasts",,@geeknerdpod,#PodRevDay #podcastHQ #podnation #podcasts,1292165424482856962,https://twitter.com/capunderstands/status/1292165424482856962
2020-08-08 18:25:46,PodRevDay,SistersWhoScene,0,0,0,"Fyi, https://twitter.com/PodRevDay/status/1292119959909339136 Thanks for understanding",,,,1292165117799534593,https://twitter.com/PodRevDay/status/1292165117799534593
2020-08-08 18:21:25,CKGoldiing,,0,0,0,"My 𝘎𝘦𝘯𝘪𝘵𝘢𝘭 𝘉𝘪𝘢𝘴 theory was unveiled in this week's podcast > listen here: https://anchor.fm/ckgoldiing/episodes/029--FEMALE-HYPOCRISY-ehplf3 #WorryAboutItLaterPodcast #PodRevDay ",,,#WorryAboutItLaterPodcast #PodRevDay,1292164026613538817,https://twitter.com/CKGoldiing/status/1292164026613538817
2020-08-08 18:20:27,OracleofDusk,,0,1,2,"Mixing it up on #PodRevDay by reviewing a whole podcast instead of an episode review. Check out my review of The Numberphile Podcast on @Podchaser",,@Podchaser,#PodRevDay,1292163783297818627,https://twitter.com/OracleofDusk/status/1292163783297818627
2020-08-08 18:19:49,SistersWhoScene,,2,0,0,"@PodRevDay",,@PodRevDay,,1292163623062822912,https://twitter.com/SistersWhoScene/status/1292163623062822912
2020-01-09 02:22:08,danielchayau,,2,27,104,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) .",,,,1215096387550896128,https://twitter.com/danielchayau/status/1215096387550896128
2020-08-08 18:16:22,SistersWhoScene,,1,0,2,"We are a new podcast looking for some more reviews!! Give us a listen and some feedback on #applepodcasts After all, it is #PodRevDay !! https://podcasts.apple.com/us/podcast/sisters-who-scene-it/id1521268075 #podcasts #PodcastRecommendations #MovieReview #sisters",,,#applepodcasts #PodRevDay #podcasts #PodcastRecommendations #MovieReview #sisters,1292162753659047936,https://twitter.com/SistersWhoScene/status/1292162753659047936
2020-08-08 18:10:16,WTFamicom,PodRevDay,0,0,0,"CHECK OUT @UnPanderers on @Castbox_fm ! They release weekly episodes, always talk gaming news and they just so happen to be my cousins! #PodRevDay ",,@UnPanderers @Castbox_fm,#PodRevDay,1292161219038781440,https://twitter.com/WTFamicom/status/1292161219038781440
2020-08-08 18:05:40,OnceUponAGene,,2,1,7,"This podcast is so creative and the cast is super talented. @LizWilcox79 Has the BEST voice! Ready for this one to be a tv series @DimensionPod @Podchaser #PodRevDay ",,@LizWilcox79 @DimensionPod @Podchaser,#PodRevDay,1292160060085243904,https://twitter.com/OnceUponAGene/status/1292160060085243904
2020-08-08 18:01:46,Infectious_Pod,lauren_grace_t,0,0,1,"Haha, yep, same for us. We haven't kept up on it like we should, so we're making up for it today :)",,,,1292159080816095232,https://twitter.com/Infectious_Pod/status/1292159080816095232
2020-08-08 18:00:15,StoryEverPod,PodRevDay,0,0,2,"",,,,1292158697309863936,https://twitter.com/StoryEverPod/status/1292158697309863936
2020-08-08 17:59:51,StoryEverPod,PodRevDay,0,1,1,"",,,,1292158598106185728,https://twitter.com/StoryEverPod/status/1292158598106185728
2020-08-08 17:59:46,lauren_grace_t,PodRevDay,1,0,2,"Consider it back pay for all the months I didn't to it enough lol",,,,1292158575087886336,https://twitter.com/lauren_grace_t/status/1292158575087886336
2020-08-08 17:59:37,StoryEverPod,PodRevDay,0,0,1,"",,,,1292158538236809217,https://twitter.com/StoryEverPod/status/1292158538236809217
2020-08-08 17:58:48,StoryEverPod,PodRevDay,0,0,0,"",,,,1292158332770410496,https://twitter.com/StoryEverPod/status/1292158332770410496
2020-08-08 17:55:14,TheHunterBishop,,1,1,3,"Today is the most important day of the year. It's #PodRevDay so pop a squat &amp; listen &amp; review (and follow/subscribe) to Culture Popped with Hunter Bishop. The all encompassing, all ridiculous, pop culture podcast. #gaming #film #TV #popculture #podcasts",,,#PodRevDay #gaming #film #TV #popculture #podcasts,1292157434530803715,https://twitter.com/TheHunterBishop/status/1292157434530803715
2020-08-08 17:55:05,Nestofhorrors,,0,1,2,"It's #PodRevDay !! Anyone wanna gives us some reviews on @Podchaser or iTunes? It would definitely make our day ",,@Podchaser,#PodRevDay,1292157398187159553,https://twitter.com/Nestofhorrors/status/1292157398187159553
2020-08-08 17:54:19,PodRevDay,,0,0,2,"for anyone who wants a reminder before #podrevday, here you go:) ",,,#podrevday,1292157205014351879,https://twitter.com/PodRevDay/status/1292157205014351879
2020-08-08 17:53:57,PodRevDay,PodRevDay,0,0,0,"correction: https://www.eventbrite.com/o/stephanie-fuccio-29462088009",,,,1292157114664849408,https://twitter.com/PodRevDay/status/1292157114664849408
2020-08-08 17:52:49,PodRevDay,Infectious_Pod,1,0,1,"lol, thanks again @podchaser for helping us spread the word. @Infectious_Pod and anyone else who wants a reminder: https://www.eventbrite.com/o/stephanie-fuccio-29462088009",,@Podchaser @Infectious_Pod,,1292156828198084609,https://twitter.com/PodRevDay/status/1292156828198084609
2020-08-08 17:51:04,PodRevDay,Infectious_Pod,1,0,1,"1 each month is fine, ;o, lol but you are amazing for giving back so much today!",,,,1292156388970582018,https://twitter.com/PodRevDay/status/1292156388970582018
2020-08-08 17:50:18,Infectious_Pod,Podchaser,1,0,0,"This tweet is the sole reason I remembered it's #PodRevDay. Dropped a bunch of love on some great shows!",,,#PodRevDay,1292156195529261062,https://twitter.com/Infectious_Pod/status/1292156195529261062
2020-08-08 17:49:05,PodRevDay,AmishBMachine,0,0,0,"fyi, https://twitter.com/PodRevDay/status/1292119959909339136 thanks for your understanding",,,,1292155889051488256,https://twitter.com/PodRevDay/status/1292155889051488256
2020-08-08 17:48:28,PodRevDay,PodRevDay,0,0,0,"I did one of them as an example but feel free to do the rest @happyeverpod",,,,1292155731907616768,https://twitter.com/PodRevDay/status/1292155731907616768
2020-08-08 17:47:44,PodRevDay,StoryEverPod,6,2,5,"Give them the exposure they deserve by adding the @podchaser share link here (it turns into this nifty image)",,@Podchaser,,1292155548335591424,https://twitter.com/PodRevDay/status/1292155548335591424
2020-08-08 17:46:01,Infectious_Pod,lauren_grace_t,1,0,2,"We just dropped a bunch of #PodRevDay reviews. Challenging to do so many at once, but fun and the great creators deserve it!",,,#PodRevDay,1292155118247448577,https://twitter.com/Infectious_Pod/status/1292155118247448577
2020-07-22 16:38:32,BiobridgesH2020,,0,0,3,"Biobridges braucht Ihre Antworten. Nehmen Sie an der Umfrage teil: “Erfassung des Verbraucherbewusstseins für biobasierte Produkte” Bis Oktober.",,,,1285977538955808768,https://twitter.com/BiobridgesH2020/status/1285977538955808768
2020-08-08 17:45:42,PodRevDay,WTFamicom,1,0,2,"fyi, https://twitter.com/PodRevDay/status/1292119959909339136 Thanks for understanding",,,,1292155036638863362,https://twitter.com/PodRevDay/status/1292155036638863362
2020-08-08 17:44:30,PodRevDay,lauren_grace_t,0,0,1,"You. are. amazing!",,,,1292154733889757186,https://twitter.com/PodRevDay/status/1292154733889757186
2020-08-08 17:43:11,PodRevDay,RollingwVinny,0,0,0,"audio instructions:)",,,,1292154402053160961,https://twitter.com/PodRevDay/status/1292154402053160961
2020-08-08 17:40:47,OnceUponAGene,,1,2,6,"@elo81 is such an important piece in the world of genetics. Her podcast is so informational and approachable (the gift of a GC) @Podchaser @GreyGeneticsPod #PodRevDay ",,@elo81 @Podchaser @GreyGeneticsPod,#PodRevDay,1292153799901982720,https://twitter.com/OnceUponAGene/status/1292153799901982720
2020-08-08 17:39:21,stephfuccio,,1,1,6,"#podrevday I do NOT suggest doing an 8-8 challenge today.I am obsessed w/podcasts,had a few written already &amp; am still exhausted from the emotional part of writing so many,so http://fast.do NOT do this.whatever you do, stick to 1 review &amp;come back next month. @PodRevDay",,@PodRevDay,#podrevday,1292153440601280513,https://twitter.com/stephfuccio/status/1292153440601280513
2020-08-08 17:36:13,stephfuccio,,0,3,5,"#podrevday review 8 of 8 (and I will NOT be repeating this kind of challenge ever again). Gorgeous storytelling from one of my favorite Podcasters! @kevmwachiro @nipe_story",,@kevmwachiro @nipe_story,#podrevday,1292152648758681601,https://twitter.com/stephfuccio/status/1292152648758681601
2020-08-08 17:35:24,stephfuccio,,1,2,9,"#podrevday review 7 of 8 (what am I distracting myself from by taking on this challenge anyway?) Want a unique, non-fiction but gorgeous storytelling podcast with a strong purpose? @cgbpodcast",,@cgbpodcast,#podrevday,1292152443384598528,https://twitter.com/stephfuccio/status/1292152443384598528
2020-08-08 17:27:37,lauren_grace_t,,3,2,16,"It’s my first #PodRevDay and I’m so psyched to share the love for some of my new favorite shows by reviewing them on @Podchaser and Apple Podcasts! Thread below:",,@Podchaser,#PodRevDay,1292150485420511232,https://twitter.com/lauren_grace_t/status/1292150485420511232
2020-08-08 17:26:57,stephfuccio,,0,1,5,"#podrevday review 6 of 8 (I am about to fall over from thinking too hard!) Need a recommendation? Not a podcast recommendation, everything else from LIFE! here you go: ",,,#podrevday,1292150319573544965,https://twitter.com/stephfuccio/status/1292150319573544965
2020-08-08 17:26:24,Infectious_Pod,,1,3,9,"One last review for #PodRevDay. We threw this one over to @CinematicBSpots Check out my review of Cinematic Blindspots on @Podchaser",,@CinematicBSpots @Podchaser,#PodRevDay,1292150179232124934,https://twitter.com/Infectious_Pod/status/1292150179232124934
2020-08-08 17:25:38,WTFamicom,,1,0,7,"I checked the month of August in my 1990 Nintento Calender and I didn’t see #PodRevDay anywhere on there but apparently its a thing! Check out our show and leave a review if you enjoy it. If you don't, then make like Waluigi and get lost. #podcasts #gamers",,,#PodRevDay #podcasts #gamers,1292149988055592961,https://twitter.com/WTFamicom/status/1292149988055592961
2020-08-08 17:24:33,stephfuccio,,0,1,6,"#podrevday review 5 of 8 (now I remember why I dont do challenges, lol) Anyone like music? @PodRevDay ",,@PodRevDay,#podrevday,1292149713345617921,https://twitter.com/stephfuccio/status/1292149713345617921
2020-08-08 17:23:50,Infectious_Pod,,0,2,6,"Throwing some love over to @SYIMS_Podcast since it's #PodRevDay Check out my review of Sorry! You're in my seat on @Podchaser",,@SYIMS_Podcast @Podchaser,#PodRevDay,1292149534018150400,https://twitter.com/Infectious_Pod/status/1292149534018150400
2020-08-08 17:23:01,StoryEverPod,,3,2,8,"Happy #PodRevDay Today I left some reviews on @Podchaser for @DoYouWantToCont @GamingNGabbing @notforgirlspod @MinigamePodcast @condisconnected Who are all of you planning to review? Share some love with your favorite shows today!",,@Podchaser @DoYouWantToCont @GamingNGabbing @notforgirlspod @MinigamePodcast @condisconnected,#PodRevDay,1292149329868857346,https://twitter.com/StoryEverPod/status/1292149329868857346
2020-08-08 17:21:21,stephfuccio,,0,1,3,"#podrevday review 4 of 8: Wine! Need I say more? #BottledInChina https://www.podchaser.com/podcasts/bottled-in-china-240185/reviews/36553 @PodRevDay",,@PodRevDay,#podrevday #BottledInChina,1292148908408406016,https://twitter.com/stephfuccio/status/1292148908408406016
2020-08-08 17:17:55,Infectious_Pod,,0,1,3,"We dig this show and it's #PodRevDay so we dropped a review. Check out my review of Dadnarok on @Podchaser",,@Podchaser,#PodRevDay,1292148042813054981,https://twitter.com/Infectious_Pod/status/1292148042813054981
2020-08-08 17:16:59,MaryRop80289134,,0,0,1,"Backgrond removal #design #ArtistsofSEA #PodRevDay #VoreDay #MACtion",,,#design #ArtistsofSEA #PodRevDay #VoreDay #MACtion,1292147808766582784,https://twitter.com/MaryRop80289134/status/1292147808766582784
2020-08-08 17:16:39,DrunkenGeekPod,,0,2,6,"It’s #PodRevDay! It’s a day to tell the world you love a podcast! If you love US, leaving us a review on @ApplePodcasts, Google Podcasts, or @Podchaser is VERY helpful!",,@ApplePodcasts @Podchaser,#PodRevDay,1292147727166570496,https://twitter.com/DrunkenGeekPod/status/1292147727166570496
2020-08-08 17:15:25,Infectious_Pod,,0,0,2,"Left some #PodRevDay support for @MeltdownMidwest Check out my review of The Midwest Meltdown on @Podchaser",,@MeltdownMidwest @Podchaser,#PodRevDay,1292147415588405248,https://twitter.com/Infectious_Pod/status/1292147415588405248
2020-08-08 17:13:07,TSFTMpod,,0,0,1,"#PodRevDay Go follow @Infectious_Pod! Check out our review of Infectious Groove Podcast on @Podchaser",,@Infectious_Pod @Podchaser,#PodRevDay,1292146835604361217,https://twitter.com/TSFTMpod/status/1292146835604361217
2020-07-22 16:38:32,BiobridgesH2020,,0,0,3,"Biobridges braucht Ihre Antworten. Nehmen Sie an der Umfrage teil: “Erfassung des Verbraucherbewusstseins für biobasierte Produkte” Bis Oktober.",,,,1285977538955808768,https://twitter.com/BiobridgesH2020/status/1285977538955808768
2020-08-08 17:12:15,Infectious_Pod,,0,0,1,"Gave @BackTrackerUK a review because it's #PodRevDay! Check out my review of The BackTracker History Show on @Podchaser",,@BackTrackerUK @Podchaser,#PodRevDay,1292146617026523141,https://twitter.com/Infectious_Pod/status/1292146617026523141
2020-08-08 17:11:56,PodRevDay,rezzz,0,0,1,"no worries, it happens",,,,1292146537041145857,https://twitter.com/PodRevDay/status/1292146537041145857
2020-08-08 17:08:19,Infectious_Pod,,1,1,4,"Dropped a review of @FNBNPodcast in honor of #PodRevDay Check out my review of For Nerds By Nerds on @Podchaser",,@FNBNPodcast @Podchaser,#PodRevDay,1292145630962384897,https://twitter.com/Infectious_Pod/status/1292145630962384897
2020-08-08 17:06:14,Infectious_Pod,,1,1,2,"Dropped some #PodRevDay love on a great show @CBKcast Check out my review of Comic Book Keepers on @Podchaser",,@CBKcast @Podchaser,#PodRevDay,1292145102635388930,https://twitter.com/Infectious_Pod/status/1292145102635388930
2020-08-08 17:05:53,stephfuccio,,0,1,6,"#podrevday 3 of 8: @ToneDeafMusical ""Memory, all alone in moonlight"" lol, are you cringing yet K?",,@ToneDeafMusical,#podrevday,1292145018594111489,https://twitter.com/stephfuccio/status/1292145018594111489
2020-08-08 17:03:10,Infectious_Pod,,1,1,3,"Shot some love to @drunk_theatre in honor of #PodRevDay Check out my review of My Drunk Movie Theatre on @Podchaser",,@drunk_theatre @Podchaser,#PodRevDay,1292144331906785284,https://twitter.com/Infectious_Pod/status/1292144331906785284
2020-08-08 17:00:56,OracleofDusk,,0,3,5,"Third Review for #PodRevDay. Wow, I'm on fire today! Check out my review for @JusttheZooofUs - Episode 9: Axolotl &amp; Goblin Shark on @Podchaser",,@JusttheZooofUs @Podchaser,#PodRevDay,1292143770213982209,https://twitter.com/OracleofDusk/status/1292143770213982209
2020-08-08 17:00:53,stephfuccio,,1,1,5,"#podrevday 2 of 8: This one is for @podcast_junkies , a podcast I listen to the day it comes out now. Not something I do for many pods. @PodRevDay ",,@podcast_junkies @PodRevDay,#podrevday,1292143756548898816,https://twitter.com/stephfuccio/status/1292143756548898816
2020-08-08 17:00:01,stephfuccio,,0,3,9,"Just got challenged to an 8 review writing day (cause it's 8-8 today!) for this #podrevday and although I am kicking myself for not thinking of it myself, I am not dumb enough to refuse. lol. This is gonna be fun. @PodRevDay",,@PodRevDay,#podrevday,1292143542060621824,https://twitter.com/stephfuccio/status/1292143542060621824
2020-08-08 16:58:34,Infectious_Pod,,1,2,4,"More #PodRevDay love for a great show @iused2watchthis Check out my review of I Used To Watch This? on @Podchaser",,@iused2watchthis @Podchaser,#PodRevDay,1292143175939874816,https://twitter.com/Infectious_Pod/status/1292143175939874816
2020-08-08 16:56:11,Infectious_Pod,,0,2,2,"Dropped some #PodRevDay love on our friends at @PrvtIsland Check out my review of Up All Night: An Are You Afraid of the Dark Podcast on @Podchaser",,@PrvtIsland @Podchaser,#PodRevDay,1292142577202929665,https://twitter.com/Infectious_Pod/status/1292142577202929665
2020-08-08 16:54:30,great_lawful,PodRevDay,0,0,1,"Yes we will be keeping our collective eyes on one or many of you lol",,,,1292142152269602818,https://twitter.com/great_lawful/status/1292142152269602818
2020-08-08 16:52:28,Infectious_Pod,,1,1,3,"Another #PodRevDay review, this time for @LsceP Check out my review of I Saw It On Linden Street on @Podchaser",,@LsceP @Podchaser,#PodRevDay,1292141638140207107,https://twitter.com/Infectious_Pod/status/1292141638140207107
2020-08-08 16:51:05,PodRevDay,great_lawful,1,0,1,"So we are pretending that we are a group of we's right, lol. You're on!",,,,1292141292328308740,https://twitter.com/PodRevDay/status/1292141292328308740
2020-08-08 16:50:25,great_lawful,PodRevDay,1,0,1,"Haha I'll have my people call your people",,,,1292141124165840897,https://twitter.com/great_lawful/status/1292141124165840897
2020-08-08 16:48:39,Infectious_Pod,,0,2,4,"#PodRevDay has us showing love to @RumPod see our review below. Check out my review of The Rum Runnas Podcast on @Podchaser",,@RumPod @Podchaser,#PodRevDay,1292140678940590081,https://twitter.com/Infectious_Pod/status/1292140678940590081
2020-08-08 16:48:01,PodRevDay,great_lawful,1,0,2,"Oh man, You should be our Marketing person! I didnt even think of the 8 review thing. I am gonna do that today. Did 1 already and working on a 2nd, I gotta type fast!",,,,1292140519372488723,https://twitter.com/PodRevDay/status/1292140519372488723
2020-08-08 16:45:51,Infectious_Pod,,1,2,5,"You probably already knew we'd love this show, but it's #PodRevDay so we made our love of @TSFTMpod official! Check out my review of That Song From That Movie on @Podchaser",,@TSFTMpod @Podchaser,#PodRevDay,1292139975983673345,https://twitter.com/Infectious_Pod/status/1292139975983673345
2020-08-08 16:45:22,rezzz,PodRevDay,1,0,2,"Oops sorry",,,,1292139852474064899,https://twitter.com/rezzz/status/1292139852474064899
2020-08-08 16:45:04,FitVeritas,PodRevDay,0,0,1,"Ha, plenty of podcast love to go around and so many good shows yet to be discovered! ",,,,1292139775865106432,https://twitter.com/FitVeritas/status/1292139775865106432
2018-08-16 03:59:21,FarandWidecom,,1,6,34,"Here's how to avoid throngs of tourists at the world's most visited attractions.",,,,1029940653336064002,https://twitter.com/FarandWidecom/status/1029940653336064002
2020-08-08 16:44:13,PodRevDay,rezzz,0,0,0,"hiya, FYI https://twitter.com/PodRevDay/status/1292119959909339136 thanks for your understanding!",,,,1292139562282749952,https://twitter.com/PodRevDay/status/1292139562282749952
2020-08-08 16:43:44,PodRevDay,FitVeritas,1,0,1,"Save some for next month, lol!",,,,1292139441155432450,https://twitter.com/PodRevDay/status/1292139441155432450
2020-08-08 16:41:38,Infectious_Pod,,0,2,3,"Gave @BringOnTheWeird some love in honor of #PodRevDay Check out my review of Bring On The Weird on @Podchaser",,@BringOnTheWeird @Podchaser,#PodRevDay,1292138912492720136,https://twitter.com/Infectious_Pod/status/1292138912492720136
2020-08-08 16:41:31,FitVeritas,,0,1,3,"Mindset is right up my alley! Check out my review of Master Your Finances With Fred Schebesta From Finder - Meta Minds Live #12 on @Podchaser #PodRevDay ",,@Podchaser,#PodRevDay,1292138883522732034,https://twitter.com/FitVeritas/status/1292138883522732034
2020-08-08 16:41:02,FitVeritas,,0,1,3,"Obsessed with this show for sure. Check out my review of How are you not dead! on @Podchaser #PodRevDay ",,@Podchaser,#PodRevDay,1292138763464912896,https://twitter.com/FitVeritas/status/1292138763464912896
2020-08-08 16:40:19,FitVeritas,,1,1,2,"You're gonna want to listen to this one. Check out my review of Ep 55 Rocky Mountain spotted fever: The tick must be destroyed! on @Podchaser #PodRevDay ",,@Podchaser,#PodRevDay,1292138584447815680,https://twitter.com/FitVeritas/status/1292138584447815680
2020-08-08 16:39:27,FitVeritas,,0,1,1,"An awesome episode to listen to. Check out my review of 898 - Size Down | Otter Things 5 on @Podchaser #PodRevDay ",,@Podchaser,#PodRevDay,1292138362334257152,https://twitter.com/FitVeritas/status/1292138362334257152
2020-08-08 16:39:12,Infectious_Pod,,1,2,6,"For #PodRevDay I dropped some thoughts about @geeksplorepod Check out my review of Geeksploration: The Podcast on @Podchaser",,@geeksplorepod @Podchaser,#PodRevDay,1292138302028615682,https://twitter.com/Infectious_Pod/status/1292138302028615682
2020-08-08 16:38:38,FitVeritas,,1,3,7,"Too good of an episode not to listen to. Check out my review of Osmosis Jones on @Podchaser #PodRevDay ",,@Podchaser,#PodRevDay,1292138158000427008,https://twitter.com/FitVeritas/status/1292138158000427008
2020-08-08 16:38:18,LizWilcox79,,0,1,6,"@OnceUponAGene is definitely a more niche non-fiction podcast, but it's also an incredibly well-done labor of love that's educational, emotional, and inspiring. If you are or know anyone with a rare genetic syndrome, this is 100% for you #PodRevDay ",,@OnceUponAGene,#PodRevDay,1292138077062799363,https://twitter.com/LizWilcox79/status/1292138077062799363
2020-08-08 16:37:09,Infectious_Pod,,0,5,5,"It's #PodRevDay so here's my thoughts on @Straight2DVDPod Check out my review of Straight to DVD on @Podchaser",,@Straight2DVDPod @Podchaser,#PodRevDay,1292137787345588226,https://twitter.com/Infectious_Pod/status/1292137787345588226
2020-08-08 16:34:07,IronBoundChest,,32,17,51,"Hey #dnd &amp; #ttrpg #podcasts, leave a comment of your podcast and where you would like me to leave a review for #PodRevDay! Let's try to create a big thread so we can all review each other!! You can review my #podcast on iTunes and @Podchaser!",,@Podchaser,#dnd #ttrpg #podcasts #PodRevDay #podcast,1292137022153424897,https://twitter.com/IronBoundChest/status/1292137022153424897
2020-08-08 16:33:10,Infectious_Pod,,1,1,2,"Another #PodRevDay review for @MarriedMash who have opened my mind to more whiskey! Check out my review of Married Mash on @Podchaser",,@MarriedMash @Podchaser,#PodRevDay,1292136782415515654,https://twitter.com/Infectious_Pod/status/1292136782415515654
